ocel_id,ocel_time
deliver_p-660390,2023-08-25 12:20:26
deliver_p-660401,2023-08-25 16:30:55
deliver_p-660395,2023-08-28 09:17:02
deliver_p-660408,2023-08-28 13:50:10
deliver_p-660398,2023-08-28 16:01:04
deliver_p-660403,2023-08-28 16:01:12
deliver_p-660406,2023-08-28 18:14:58
deliver_p-660402,2023-08-28 18:23:57
deliver_p-660405,2023-08-29 11:23:46
deliver_p-660400,2023-08-29 11:38:06
deliver_p-660407,2023-08-29 12:47:46
deliver_p-660404,2023-08-29 14:46:14
deliver_p-660409,2023-08-29 16:37:12
deliver_p-660410,2023-08-30 10:58:59
deliver_p-660415,2023-08-30 11:56:36
deliver_p-660411,2023-08-30 15:15:38
deliver_p-660417,2023-08-30 16:03:39
deliver_p-660413,2023-08-30 16:38:36
deliver_p-660416,2023-08-30 21:46:31
deliver_p-660414,2023-08-31 09:45:47
deliver_p-660412,2023-08-31 10:09:55
deliver_p-660425,2023-08-31 18:10:29
deliver_p-660424,2023-09-01 08:54:23
deliver_p-660421,2023-09-01 10:18:01
deliver_p-660418,2023-09-01 10:44:05
deliver_p-660419,2023-09-01 10:47:03
deliver_p-660420,2023-09-01 12:14:22
deliver_p-660423,2023-09-01 12:14:30
deliver_p-660427,2023-09-01 14:53:06
deliver_p-660428,2023-09-01 16:29:39
deliver_p-660430,2023-09-01 16:32:14
deliver_p-660426,2023-09-01 16:35:07
deliver_p-660434,2023-09-01 17:31:58
deliver_p-660433,2023-09-01 18:48:02
deliver_p-660422,2023-09-04 09:44:58
deliver_p-660429,2023-09-04 11:52:54
deliver_p-660436,2023-09-04 15:56:13
deliver_p-660439,2023-09-04 17:30:33
deliver_p-660431,2023-09-04 18:06:16
deliver_p-660432,2023-09-04 18:39:13
deliver_p-660441,2023-09-04 18:54:03
deliver_p-660438,2023-09-04 20:20:54
deliver_p-660435,2023-09-05 09:50:37
deliver_p-660444,2023-09-05 11:01:05
deliver_p-660437,2023-09-05 11:01:30
deliver_p-660440,2023-09-05 11:29:39
deliver_p-660446,2023-09-05 11:48:31
deliver_p-660442,2023-09-05 13:44:44
deliver_p-660443,2023-09-05 14:47:49
deliver_p-660449,2023-09-05 17:52:10
deliver_p-660447,2023-09-06 09:22:28
deliver_p-660448,2023-09-06 11:59:11
deliver_p-660445,2023-09-06 11:59:38
deliver_p-660451,2023-09-06 12:00:45
deliver_p-660450,2023-09-06 14:02:42
deliver_p-660453,2023-09-06 16:02:45
deliver_p-660452,2023-09-07 10:11:53
deliver_p-660455,2023-09-07 13:46:42
deliver_p-660456,2023-09-07 15:10:46
deliver_p-660458,2023-09-07 17:06:52
deliver_p-660457,2023-09-07 17:41:34
deliver_p-660459,2023-09-08 12:20:40
deliver_p-660460,2023-09-08 17:51:50
deliver_p-660454,2023-09-11 08:51:26
deliver_p-660462,2023-09-11 09:17:31
deliver_p-660466,2023-09-11 12:23:40
deliver_p-660467,2023-09-11 14:06:16
deliver_p-660468,2023-09-11 14:32:54
deliver_p-660464,2023-09-11 15:29:15
deliver_p-660461,2023-09-11 16:14:29
deliver_p-660465,2023-09-12 10:07:28
deliver_p-660469,2023-09-12 10:49:17
deliver_p-660472,2023-09-12 12:35:25
deliver_p-660463,2023-09-12 13:47:57
deliver_p-660470,2023-09-12 14:27:04
deliver_p-660477,2023-09-12 18:41:56
deliver_p-660478,2023-09-13 10:28:42
deliver_p-660474,2023-09-13 10:38:10
deliver_p-660471,2023-09-13 11:08:42
deliver_p-660475,2023-09-13 11:11:26
deliver_p-660482,2023-09-13 17:24:40
deliver_p-660476,2023-09-14 09:38:18
deliver_p-660480,2023-09-14 09:45:30
deliver_p-660484,2023-09-14 10:37:02
deliver_p-660473,2023-09-14 10:54:19
deliver_p-660483,2023-09-14 12:18:18
deliver_p-660479,2023-09-14 13:45:51
deliver_p-660481,2023-09-14 14:18:36
deliver_p-660487,2023-09-14 14:32:43
deliver_p-660486,2023-09-14 16:18:51
deliver_p-660488,2023-09-15 09:48:51
deliver_p-660485,2023-09-15 11:25:53
deliver_p-660493,2023-09-15 18:59:09
deliver_p-660492,2023-09-15 19:13:03
deliver_p-660490,2023-09-15 19:55:36
deliver_p-660491,2023-09-18 09:15:16
deliver_p-660497,2023-09-18 09:33:47
deliver_p-660489,2023-09-18 11:28:06
deliver_p-660495,2023-09-18 12:02:48
deliver_p-660494,2023-09-18 15:58:03
deliver_p-660499,2023-09-19 09:48:18
deliver_p-660501,2023-09-19 12:39:39
deliver_p-660496,2023-09-19 17:18:58
deliver_p-660498,2023-09-20 09:34:45
deliver_p-660502,2023-09-20 11:49:17
deliver_p-660500,2023-09-20 12:24:26
deliver_p-660507,2023-09-20 16:41:44
deliver_p-660512,2023-09-20 18:28:01
deliver_p-660504,2023-09-21 08:56:19
deliver_p-660505,2023-09-21 09:26:49
deliver_p-660510,2023-09-21 12:35:43
deliver_p-660506,2023-09-21 14:26:19
deliver_p-660503,2023-09-21 15:42:28
deliver_p-660513,2023-09-21 16:09:59
deliver_p-660508,2023-09-21 16:18:13
deliver_p-660511,2023-09-22 09:38:26
deliver_p-660509,2023-09-22 13:23:19
deliver_p-660514,2023-09-22 17:16:51
deliver_p-660515,2023-09-25 10:05:24
deliver_p-660516,2023-09-25 11:23:35
deliver_p-660518,2023-09-25 12:29:25
deliver_p-660519,2023-09-25 14:32:16
deliver_p-660517,2023-09-25 14:43:35
deliver_p-660520,2023-09-25 18:45:54
deliver_p-660522,2023-09-26 08:49:29
deliver_p-660521,2023-09-26 10:14:55
deliver_p-660526,2023-09-27 09:30:32
deliver_p-660525,2023-09-27 09:58:00
deliver_p-660523,2023-09-27 10:22:32
deliver_p-660524,2023-09-27 14:23:00
deliver_p-660528,2023-09-27 15:37:15
deliver_p-660529,2023-09-27 18:58:08
deliver_p-660530,2023-09-28 09:55:40
deliver_p-660527,2023-09-28 11:33:28
deliver_p-660531,2023-09-28 15:04:35
deliver_p-660533,2023-09-28 15:56:11
deliver_p-660532,2023-09-28 19:36:14
deliver_p-660534,2023-09-29 13:18:00
deliver_p-660535,2023-09-29 16:33:20
deliver_p-660537,2023-09-29 16:34:21
deliver_p-660539,2023-09-29 16:57:01
deliver_p-660540,2023-10-02 12:20:32
deliver_p-660538,2023-10-02 14:58:08
deliver_p-660536,2023-10-02 16:55:27
deliver_p-660543,2023-10-03 09:18:18
deliver_p-660544,2023-10-03 15:01:41
deliver_p-660542,2023-10-03 16:03:42
deliver_p-660541,2023-10-03 16:47:55
deliver_p-660545,2023-10-03 17:02:19
deliver_p-660546,2023-10-04 14:20:56
deliver_p-660548,2023-10-04 16:48:43
deliver_p-660547,2023-10-04 18:40:30
deliver_p-660553,2023-10-05 10:04:29
deliver_p-660549,2023-10-05 11:06:37
deliver_p-660552,2023-10-05 11:36:20
deliver_p-660551,2023-10-05 12:28:01
deliver_p-660554,2023-10-05 14:32:09
deliver_p-660550,2023-10-05 15:41:48
deliver_p-660555,2023-10-06 10:37:32
deliver_p-660556,2023-10-06 12:44:12
deliver_p-660557,2023-10-06 15:18:19
deliver_p-660561,2023-10-06 17:16:41
deliver_p-660560,2023-10-06 18:21:05
deliver_p-660558,2023-10-06 19:29:20
deliver_p-660559,2023-10-09 14:37:18
deliver_p-660564,2023-10-09 17:22:52
deliver_p-660563,2023-10-09 22:19:53
deliver_p-660568,2023-10-10 12:09:18
deliver_p-660569,2023-10-10 17:41:49
deliver_p-660566,2023-10-11 08:56:30
deliver_p-660570,2023-10-11 09:43:01
deliver_p-660565,2023-10-11 10:16:39
deliver_p-660567,2023-10-11 11:46:37
deliver_p-660571,2023-10-11 12:27:10
deliver_p-660577,2023-10-12 08:20:23
deliver_p-660574,2023-10-12 09:56:32
deliver_p-660562,2023-10-12 10:09:02
deliver_p-660579,2023-10-12 15:20:59
deliver_p-660572,2023-10-12 15:32:42
deliver_p-660576,2023-10-12 16:21:51
deliver_p-660582,2023-10-12 16:30:27
deliver_p-660575,2023-10-12 16:57:34
deliver_p-660578,2023-10-12 17:54:56
deliver_p-660573,2023-10-13 08:36:03
deliver_p-660581,2023-10-13 13:12:41
deliver_p-660584,2023-10-16 13:00:15
deliver_p-660580,2023-10-16 14:14:04
deliver_p-660585,2023-10-16 17:11:26
deliver_p-660586,2023-10-17 10:42:05
deliver_p-660590,2023-10-17 11:25:58
deliver_p-660583,2023-10-17 12:46:18
deliver_p-660589,2023-10-17 15:23:02
deliver_p-660587,2023-10-17 15:31:08
deliver_p-660588,2023-10-17 16:39:57
deliver_p-660592,2023-10-17 17:38:10
deliver_p-660591,2023-10-18 08:39:22
deliver_p-660594,2023-10-18 10:44:57
deliver_p-660596,2023-10-18 12:00:42
deliver_p-660597,2023-10-18 15:08:29
deliver_p-660593,2023-10-18 21:35:10
deliver_p-660598,2023-10-19 09:46:20
deliver_p-660595,2023-10-19 09:52:33
deliver_p-660600,2023-10-19 10:51:22
deliver_p-660601,2023-10-19 16:39:19
deliver_p-660599,2023-10-19 16:52:31
deliver_p-660602,2023-10-20 11:39:05
deliver_p-660604,2023-10-20 12:52:51
deliver_p-660605,2023-10-20 18:51:25
deliver_p-660603,2023-10-23 15:47:49
deliver_p-660606,2023-10-24 10:08:38
deliver_p-660607,2023-10-24 15:43:26
deliver_p-660609,2023-10-25 08:54:55
deliver_p-660610,2023-10-25 10:19:20
deliver_p-660616,2023-10-25 11:38:25
deliver_p-660617,2023-10-25 12:27:32
deliver_p-660615,2023-10-25 13:00:05
deliver_p-660612,2023-10-25 13:07:44
deliver_p-660608,2023-10-25 14:55:18
deliver_p-660618,2023-10-25 15:19:30
deliver_p-660611,2023-10-25 16:17:55
deliver_p-660619,2023-10-25 17:17:24
deliver_p-660622,2023-10-26 09:56:16
deliver_p-660613,2023-10-26 10:11:01
deliver_p-660623,2023-10-26 13:02:07
deliver_p-660620,2023-10-26 15:39:48
deliver_p-660614,2023-10-26 16:28:02
deliver_p-660621,2023-10-27 11:23:49
deliver_p-660625,2023-10-27 13:13:20
deliver_p-660624,2023-10-27 16:30:24
deliver_p-660628,2023-10-30 10:59:38
deliver_p-660627,2023-10-30 12:22:47
deliver_p-660630,2023-10-30 16:12:15
deliver_p-660631,2023-10-30 16:47:13
deliver_p-660626,2023-10-30 19:37:25
deliver_p-660632,2023-10-31 11:30:59
deliver_p-660635,2023-10-31 12:35:27
deliver_p-660629,2023-10-31 12:55:18
deliver_p-660633,2023-10-31 14:33:09
deliver_p-660636,2023-11-01 16:34:38
